OT_ID,Equipo_ID,Falla_ID,Actividad_ID,Mecanico_Lider_ID,Fecha_Ingreso,Fecha_Salida,Tipo_OT,Estado_OT,Horas_Taller,Horas_Planificadas,Num_Mecanicos,Horas_Hombre,Costo_ManoObra_USD,Costo_Repuestos_USD,Costo_Total_USD,Cumple_Plazo
3153,19,2428.0,14,7,2025-08-22 19:31:12.680640,2025-08-22 22:37:54.814183,Correctivo,Cerrada,3.11,3.0,2,6.22,195.21,143.85,339.05,True
3154,9,2431.0,14,4,2025-08-24 17:02:12.997616,2025-08-24 19:37:53.143158,Correctivo,Cerrada,2.59,3.0,2,5.19,241.7,9566.44,9808.15,True
3155,7,2433.0,14,16,2025-08-24 19:31:23.754015,2025-08-25 00:21:33.095461,Correctivo,Cerrada,4.84,3.0,2,9.67,200.17,196.21,396.38,False
3156,7,2430.0,14,14,2025-08-24 21:02:41.523958,2025-08-24 23:43:13.231530,Correctivo,Cerrada,2.68,3.0,3,8.03,269.71,3230.67,3500.38,True
3157,16,2435.0,14,13,2025-08-24 21:59:05.694033,2025-08-25 02:27:15.165884,Correctivo,Cerrada,4.47,3.0,3,13.41,169.51,418.67,588.19,False
3158,10,,17,11,2025-08-25 00:00:00.000000,2025-08-27 02:32:36.461139,Mayor,Cerrada,50.54,40.0,6,303.26,6368.48,30852.16,37220.63,False
3159,1,2432.0,14,12,2025-08-25 00:29:21.809865,2025-08-25 05:15:31.937347,Correctivo,Cerrada,4.77,3.0,2,9.54,141.82,791.76,933.58,False
3160,2,2436.0,14,18,2025-08-27 04:38:04.807271,2025-08-27 08:34:05.979953,Correctivo,Cerrada,3.93,3.0,1,3.93,90.33,90.63,180.95,False
3161,17,2438.0,14,2,2025-08-27 10:22:10.170153,2025-08-27 15:40:13.739098,Correctivo,Cancelada,5.3,3.0,3,15.9,235.85,1476.9,1712.74,False
3162,11,2439.0,14,16,2025-08-27 18:43:05.262559,2025-08-27 22:35:26.194555,Correctivo,Cerrada,3.87,3.0,1,3.87,88.35,296.85,385.2,False
3163,3,2440.0,12,23,2025-08-27 21:23:09.754063,2025-08-28 06:33:29.803345,Correctivo,Cerrada,9.17,8.0,2,18.34,569.22,4249.75,4818.97,True
3164,14,2437.0,14,10,2025-08-28 03:33:45.133977,2025-08-28 07:42:11.794911,Correctivo,Cerrada,4.14,3.0,3,12.42,406.67,38.52,445.19,False
3165,1,2442.0,14,13,2025-08-28 08:49:34.607492,2025-08-28 11:25:21.857339,Correctivo,Cerrada,2.6,3.0,3,7.79,92.78,366.81,459.6,True
3166,16,2441.0,14,12,2025-08-28 10:01:58.725836,2025-08-28 12:56:17.049565,Correctivo,Cerrada,2.91,3.0,2,5.81,92.97,2988.76,3081.73,True
3167,9,2445.0,14,14,2025-08-29 07:31:39.211642,2025-08-29 12:22:27.617622,Correctivo,Cerrada,4.85,3.0,3,14.54,510.47,1907.7,2418.18,False
3168,12,2446.0,14,1,2025-08-29 07:32:18.461043,2025-08-29 09:51:07.310076,Correctivo,Cerrada,2.31,3.0,2,4.63,62.26,308.71,370.97,True
3169,15,2443.0,14,3,2025-08-29 07:47:01.585839,2025-08-29 10:19:44.655232,Correctivo,Cerrada,2.55,3.0,3,7.64,140.56,132.81,273.37,True
3170,18,2447.0,14,13,2025-08-29 13:27:59.618369,2025-08-29 17:05:25.903178,Correctivo,Cerrada,3.62,3.0,1,3.62,43.98,2018.24,2062.23,False
3171,11,2448.0,14,24,2025-08-29 17:31:04.844736,2025-08-29 22:17:17.774290,Correctivo,Cerrada,4.77,3.0,2,9.54,164.43,544.02,708.45,False
3172,7,2444.0,13,2,2025-08-30 10:00:55.053302,2025-08-30 17:59:00.801158,Correctivo,Cerrada,7.97,10.0,2,15.94,271.44,4428.54,4699.98,True
3173,1,2450.0,13,10,2025-08-31 21:21:10.746824,2025-09-01 05:04:32.577562,Correctivo,Cerrada,7.72,10.0,3,23.17,628.82,29466.91,30095.73,True
3174,7,2451.0,14,25,2025-09-01 10:13:52.397177,2025-09-01 14:33:26.261156,Correctivo,Cerrada,4.33,3.0,2,8.65,382.3,5077.68,5459.98,False
3175,3,2452.0,13,12,2025-09-01 20:55:25.663417,2025-09-02 09:45:57.515301,Correctivo,Cerrada,12.84,10.0,2,25.68,419.06,19990.35,20409.4,False
3176,16,,1,9,2025-09-02 00:00:00.000000,2025-09-02 04:20:37.702877,Preventivo,Cerrada,4.34,4.0,1,4.34,108.6,817.98,926.57,True
3177,13,2453.0,14,13,2025-09-02 01:41:04.644994,2025-09-02 04:38:36.868714,Correctivo,Cerrada,2.96,3.0,3,8.88,97.58,1980.18,2077.76,True
3178,4,,5,15,2025-09-03 00:00:00.000000,2025-09-03 04:15:22.022556,Preventivo,Cerrada,4.26,4.0,2,8.51,246.85,659.85,906.71,True
3179,13,,4,13,2025-09-03 00:00:00.000000,2025-09-03 02:13:34.077738,Preventivo,Abierta,2.23,2.0,2,4.45,53.43,197.57,251.0,False
3180,2,2454.0,14,6,2025-09-03 00:51:38.318985,2025-09-03 05:47:20.734526,Correctivo,Cerrada,4.93,3.0,4,19.71,862.12,689.32,1551.44,False
3181,17,2455.0,12,14,2025-09-03 12:58:46.912616,2025-09-03 19:45:04.082928,Correctivo,Cerrada,6.77,8.0,4,27.09,846.93,4953.53,5800.45,True
3182,1,2456.0,14,13,2025-09-03 19:26:01.079508,2025-09-03 22:24:19.678110,Correctivo,Cerrada,2.97,3.0,3,8.92,106.95,1047.15,1154.1,True
3183,6,,7,6,2025-09-04 00:00:00.000000,2025-09-04 04:26:48.633740,Preventivo,Cerrada,4.45,5.0,1,4.45,186.77,758.86,945.63,True
3184,15,,1,15,2025-09-04 00:00:00.000000,2025-09-04 03:43:47.172371,Preventivo,Cerrada,3.73,4.0,2,7.46,216.33,725.65,941.98,True
3185,1,,4,14,2025-09-04 00:00:00.000000,2025-09-04 02:03:10.636514,Preventivo,Cerrada,2.05,2.0,1,2.05,65.69,194.96,260.65,True
3186,2,,4,4,2025-09-04 00:00:00.000000,2025-09-04 02:13:36.514968,Preventivo,Cerrada,2.23,2.0,2,4.45,195.96,177.42,373.38,False
3187,5,2458.0,13,19,2025-09-04 21:46:39.756616,2025-09-05 15:07:59.517191,Correctivo,Cerrada,17.36,10.0,3,52.07,1239.31,1773.68,3013.0,False
3188,5,,1,21,2025-09-05 00:00:00.000000,2025-09-05 04:32:54.963416,Preventivo,Cerrada,4.55,4.0,2,9.1,172.85,737.29,910.13,False
3189,21,,6,17,2025-09-05 00:00:00.000000,2025-09-05 05:47:47.254412,Preventivo,Cerrada,5.8,6.0,2,11.59,394.16,1039.31,1433.47,True
3190,19,,5,24,2025-09-05 00:00:00.000000,2025-09-05 04:05:24.444697,Preventivo,Cerrada,4.09,4.0,1,4.09,73.62,544.92,618.54,True
3191,8,2457.0,14,9,2025-09-05 01:33:36.129828,2025-09-05 05:52:06.980719,Correctivo,Cerrada,4.31,3.0,3,12.93,337.98,3602.43,3940.41,False
3192,3,2459.0,12,15,2025-09-05 18:31:04.184518,2025-09-06 04:51:03.071582,Correctivo,Cerrada,10.33,8.0,3,31.0,846.75,20435.19,21281.94,False
3193,10,2460.0,14,20,2025-09-05 22:48:47.692122,2025-09-06 03:21:22.176799,Correctivo,Cerrada,4.54,3.0,2,9.09,211.22,375.86,587.08,False
3194,17,,4,9,2025-09-06 00:00:00.000000,2025-09-06 02:08:05.494751,Preventivo,Cerrada,2.13,2.0,3,6.4,160.11,224.45,384.56,True
3195,9,,1,4,2025-09-06 00:00:00.000000,2025-09-06 04:34:06.082567,Preventivo,Cerrada,4.57,4.0,2,9.14,402.02,918.88,1320.89,False
3196,11,2461.0,14,7,2025-09-06 03:59:57.158523,2025-09-06 09:15:08.259845,Correctivo,Cerrada,5.25,3.0,3,15.76,508.77,669.38,1178.14,False
3197,6,2462.0,13,12,2025-09-06 06:18:02.160936,2025-09-07 00:13:01.147048,Correctivo,Cerrada,17.92,10.0,3,53.75,855.82,3324.35,4180.17,False
3198,8,2463.0,13,8,2025-09-06 17:01:17.619584,2025-09-07 05:21:01.367502,Correctivo,Cerrada,12.33,10.0,3,36.99,670.77,5456.61,6127.38,False
3199,20,,7,4,2025-09-07 00:00:00.000000,2025-09-07 04:30:36.424995,Preventivo,Cerrada,4.51,5.0,2,9.02,396.89,825.42,1222.32,True
3200,17,2465.0,13,4,2025-09-07 04:22:19.868034,2025-09-07 11:22:39.738923,Correctivo,Cerrada,7.01,10.0,2,14.01,645.53,2266.89,2912.42,True
3201,12,2466.0,14,14,2025-09-07 22:22:21.199853,2025-09-08 01:26:55.820533,Correctivo,Cerrada,3.08,3.0,2,6.15,213.46,2227.78,2441.23,True
3202,18,,4,1,2025-09-08 00:00:00.000000,2025-09-08 01:56:21.061419,Preventivo,Cerrada,1.94,2.0,1,1.94,27.15,173.1,200.25,True
3203,10,,6,15,2025-09-08 00:00:00.000000,2025-09-08 06:17:04.935178,Preventivo,Cerrada,6.28,6.0,2,12.57,364.51,1064.42,1428.93,True
3204,2,2467.0,14,3,2025-09-08 11:03:03.287403,2025-09-08 15:37:37.610657,Correctivo,Cerrada,4.58,3.0,1,4.58,82.4,4236.29,4318.68,False
3205,3,2470.0,14,10,2025-09-08 16:06:38.994648,2025-09-08 19:55:10.218133,Correctivo,Cerrada,3.81,3.0,2,7.62,246.39,739.0,985.39,False
3206,17,2473.0,14,25,2025-09-08 23:05:15.858307,2025-09-09 01:12:37.107397,Correctivo,Cancelada,2.12,3.0,2,4.25,193.67,126.6,320.27,True
3207,1,,15,22,2025-09-09 00:00:00.000000,2025-09-12 09:40:34.317637,Mayor,Cerrada,81.68,80.0,3,245.03,4655.54,59151.62,63807.17,True
3208,3,,6,5,2025-09-09 00:00:00.000000,2025-09-09 05:52:48.450844,Preventivo,Cerrada,5.88,6.0,1,5.88,99.96,1069.48,1169.44,True
3209,14,,3,5,2025-09-09 00:00:00.000000,2025-09-09 04:34:46.221019,Preventivo,Cerrada,4.58,5.0,2,9.16,155.7,418.56,574.27,True
3210,5,2471.0,14,10,2025-09-09 01:31:12.694155,2025-09-09 04:56:12.987591,Correctivo,Cerrada,3.42,3.0,3,10.25,324.1,2846.32,3170.43,True
3211,12,,6,6,2025-09-10 00:00:00.000000,2025-09-10 05:36:53.736187,Preventivo,Cerrada,5.61,6.0,2,11.23,471.65,1242.92,1714.57,True
3212,11,,2,16,2025-09-10 00:00:00.000000,2025-09-10 03:17:57.899707,Preventivo,Cerrada,3.3,3.0,3,9.9,217.76,466.06,683.82,True
3213,10,2474.0,14,4,2025-09-10 09:10:44.926542,2025-09-10 13:26:18.843292,Correctivo,Cerrada,4.26,3.0,3,12.78,517.8,230.33,748.13,False
3214,5,2475.0,14,15,2025-09-10 15:15:38.248448,2025-09-10 17:33:24.975252,Correctivo,Cerrada,2.3,3.0,2,4.59,141.14,433.46,574.6,True
3215,7,2476.0,13,1,2025-09-10 23:13:07.623635,2025-09-11 16:40:59.532900,Correctivo,Cerrada,17.46,10.0,2,34.93,493.74,1636.63,2130.37,False
3216,8,,3,12,2025-09-11 00:00:00.000000,2025-09-11 05:31:11.388531,Preventivo,Cerrada,5.52,5.0,1,5.52,82.8,297.87,380.66,False
3217,7,,4,18,2025-09-11 00:00:00.000000,2025-09-11 02:02:06.922278,Preventivo,Cerrada,2.04,2.0,1,2.04,46.81,231.05,277.86,True
3218,21,2477.0,13,4,2025-09-11 00:36:32.169913,2025-09-11 14:31:37.223569,Correctivo,Cerrada,13.92,10.0,2,27.84,1301.16,2993.45,4294.61,False
3219,7,2478.0,14,18,2025-09-11 19:31:27.051160,2025-09-11 22:45:37.952469,Correctivo,Cerrada,3.24,3.0,1,3.24,68.92,199.96,268.87,True
3220,4,2479.0,14,5,2025-09-12 01:03:01.709274,2025-09-12 03:48:16.904624,Correctivo,Cancelada,2.75,3.0,2,5.51,90.24,1274.57,1364.81,True
3221,8,2480.0,14,18,2025-09-12 07:11:23.856536,2025-09-12 12:08:04.707024,Correctivo,Cerrada,4.94,3.0,1,4.94,106.23,3147.86,3254.09,False
3222,14,2481.0,14,2,2025-09-12 17:42:36.385721,2025-09-12 22:09:52.141295,Correctivo,Cerrada,4.45,3.0,1,4.45,66.08,743.12,809.2,False
3223,9,2482.0,14,23,2025-09-13 03:17:26.377308,2025-09-13 07:07:06.637124,Correctivo,Cerrada,3.83,3.0,1,3.83,134.3,92.0,226.31,False
3224,12,2484.0,13,24,2025-09-13 10:49:00.928217,2025-09-13 22:34:28.889767,Correctivo,Cerrada,11.76,10.0,2,23.52,438.21,19566.72,20004.93,False
3225,11,2485.0,14,3,2025-09-13 13:06:16.158283,2025-09-13 15:17:20.435711,Correctivo,Cerrada,2.18,3.0,2,4.37,72.11,276.31,348.43,True
3226,21,2483.0,14,11,2025-09-13 13:22:04.714554,2025-09-13 17:07:38.332971,Correctivo,Cerrada,3.76,3.0,3,11.28,227.55,1282.3,1509.86,False
3227,7,2486.0,14,5,2025-09-13 22:09:50.182937,2025-09-14 03:13:41.444422,Correctivo,Cerrada,5.06,3.0,3,15.19,257.32,16027.23,16284.55,False
3228,3,2487.0,14,19,2025-09-15 09:46:26.473850,2025-09-15 15:07:47.622239,Correctivo,Cerrada,5.36,3.0,1,5.36,124.86,274.78,399.64,False
3229,20,2488.0,14,14,2025-09-16 02:14:37.047490,2025-09-16 06:39:21.825072,Correctivo,Cerrada,4.41,3.0,1,4.41,127.55,80.54,208.09,False
3230,19,2489.0,12,1,2025-09-16 20:59:46.040683,2025-09-17 07:26:05.377598,Correctivo,Cerrada,10.44,8.0,2,20.88,273.9,5099.24,5373.14,False
3231,12,2491.0,14,2,2025-09-17 06:04:46.053719,2025-09-17 08:52:52.841450,Correctivo,Cerrada,2.8,3.0,3,8.41,146.97,987.64,1134.61,True
3232,7,2493.0,14,4,2025-09-17 18:15:10.983579,2025-09-17 21:17:28.203249,Correctivo,Cerrada,3.04,3.0,1,3.04,131.64,357.11,488.76,True
3233,17,2492.0,14,14,2025-09-18 03:12:59.414611,2025-09-18 08:24:09.616427,Correctivo,Cerrada,5.19,3.0,3,15.56,464.31,675.97,1140.29,False
3234,17,2494.0,14,2,2025-09-19 02:37:44.640480,2025-09-19 07:41:57.865032,Correctivo,Cerrada,5.07,3.0,3,15.21,233.09,3853.44,4086.53,False
3235,17,2495.0,12,13,2025-09-19 06:27:20.160324,2025-09-19 16:59:57.533309,Correctivo,Cerrada,10.54,8.0,3,31.63,417.16,539.95,957.1,False
3236,17,2497.0,13,21,2025-09-19 09:37:13.518192,2025-09-19 17:56:58.233742,Correctivo,Cerrada,8.33,10.0,2,16.66,308.91,6397.53,6706.45,True
3237,18,2496.0,14,5,2025-09-19 16:01:05.471914,2025-09-19 19:15:02.456077,Correctivo,Cerrada,3.23,3.0,1,3.23,50.75,56.86,107.61,True
3238,15,2498.0,13,12,2025-09-20 07:51:31.226102,2025-09-21 01:48:22.062625,Correctivo,Cerrada,17.95,10.0,3,53.84,850.34,32078.45,32928.79,False
3239,18,,8,22,2025-09-21 00:00:00.000000,2025-09-21 02:03:39.169705,Predictivo,Cerrada,2.06,2.0,2,4.12,78.31,131.51,209.82,True
3240,14,2500.0,13,4,2025-09-21 00:52:02.970830,2025-09-21 09:44:37.182159,Correctivo,Cerrada,8.88,10.0,1,8.88,390.16,658.01,1048.17,True
3241,4,2499.0,14,25,2025-09-21 04:25:42.369846,2025-09-21 06:35:28.290718,Correctivo,Cerrada,2.16,3.0,4,8.65,372.67,152.93,525.6,True
3242,2,2503.0,13,25,2025-09-21 13:23:10.516056,2025-09-21 23:59:22.013996,Correctivo,Cerrada,10.6,10.0,4,42.41,2142.34,3456.35,5598.7,True
3243,20,2501.0,13,3,2025-09-21 16:55:33.719182,2025-09-22 10:53:35.367885,Correctivo,Cerrada,17.97,10.0,4,71.87,1265.49,21725.21,22990.7,False
3244,2,2504.0,13,17,2025-09-21 20:25:04.370617,2025-09-22 07:49:37.808466,Correctivo,Cerrada,11.41,10.0,4,45.64,1691.01,501.85,2192.86,True
3245,16,,10,13,2025-09-22 00:00:00.000000,2025-09-22 03:35:48.912129,Predictivo,Cerrada,3.6,3.0,2,7.19,86.33,250.34,336.67,False
3246,1,,9,3,2025-09-22 00:00:00.000000,2025-09-22 03:29:44.761972,Predictivo,Cerrada,3.5,3.0,1,3.5,59.43,157.73,217.16,False
3247,13,2506.0,13,13,2025-09-22 12:42:10.583160,2025-09-23 02:26:53.198359,Correctivo,Cerrada,13.75,10.0,1,13.75,176.76,37827.13,38003.89,False
3248,19,2507.0,14,13,2025-09-23 22:46:30.356473,2025-09-24 00:54:44.313624,Correctivo,Cerrada,2.14,3.0,2,4.27,48.49,1580.63,1629.12,True
3249,17,,10,25,2025-09-24 00:00:00.000000,2025-09-24 03:15:06.440092,Predictivo,Cerrada,3.25,3.0,1,3.25,152.83,182.62,335.45,True
3250,19,,11,1,2025-09-24 00:00:00.000000,2025-09-24 04:14:49.412610,Predictivo,Cerrada,4.25,4.0,2,8.49,118.92,269.03,387.95,True
3251,20,,8,1,2025-09-24 00:00:00.000000,2025-09-24 02:19:11.623545,Predictivo,Cerrada,2.32,2.0,1,2.32,32.48,139.72,172.2,False
3252,18,2509.0,14,3,2025-09-24 18:43:14.676269,2025-09-24 23:34:50.262501,Correctivo,Cerrada,4.86,3.0,3,14.58,258.57,1394.6,1653.17,False
3253,3,2510.0,14,22,2025-09-24 20:39:37.604180,2025-09-25 01:41:09.028838,Correctivo,Cerrada,5.03,3.0,2,10.05,197.99,91.28,289.27,False
3254,4,,10,6,2025-09-25 00:00:00.000000,2025-09-25 03:00:27.914974,Predictivo,Cerrada,3.01,3.0,2,6.02,252.65,225.1,477.75,True
3255,9,,9,8,2025-09-25 00:00:00.000000,2025-09-25 03:31:32.874616,Predictivo,Cerrada,3.53,3.0,1,3.53,66.99,198.27,265.26,False
3256,10,2512.0,14,12,2025-09-25 14:31:15.890265,2025-09-25 17:34:00.347555,Correctivo,Cerrada,3.05,3.0,3,9.14,146.18,225.39,371.57,True
3257,1,2513.0,14,16,2025-09-25 19:33:21.596360,2025-09-26 00:06:38.044956,Correctivo,Cerrada,4.55,3.0,4,18.22,404.91,306.26,711.18,False
3258,18,2511.0,14,5,2025-09-25 21:11:37.402858,2025-09-26 01:30:24.370151,Correctivo,Cerrada,4.31,3.0,3,12.94,241.67,3513.85,3755.52,False
3259,7,,10,19,2025-09-26 00:00:00.000000,2025-09-26 03:15:34.087480,Predictivo,Cerrada,3.26,3.0,1,3.26,81.49,224.97,306.46,True
3260,8,,9,8,2025-09-26 00:00:00.000000,2025-09-26 02:59:53.405110,Predictivo,Cerrada,3.0,3.0,1,3.0,56.97,215.44,272.4,True
3261,6,,9,4,2025-09-26 00:00:00.000000,2025-09-26 02:58:22.983751,Predictivo,Cerrada,2.97,3.0,1,2.97,130.81,195.18,325.99,True
3262,16,2514.0,14,13,2025-09-26 01:52:53.060781,2025-09-26 05:30:42.834105,Correctivo,Cerrada,3.63,3.0,4,14.52,168.6,1235.04,1403.65,False
3263,19,2515.0,14,22,2025-09-26 02:01:01.700060,2025-09-26 07:20:24.633358,Correctivo,Cerrada,5.32,3.0,3,15.97,332.74,167.87,500.61,False
3264,11,2517.0,14,7,2025-09-26 11:52:31.826447,2025-09-26 15:17:48.454685,Correctivo,Cerrada,3.42,3.0,1,3.42,109.84,1752.4,1862.24,True
3265,18,2516.0,14,25,2025-09-26 13:23:11.959859,2025-09-26 17:57:31.734771,Correctivo,Cerrada,4.57,3.0,2,9.14,449.57,122.31,571.88,False
3266,9,2518.0,14,24,2025-09-26 21:29:39.309939,2025-09-27 02:30:28.354737,Correctivo,Cerrada,5.01,3.0,2,10.03,166.15,205.62,371.77,False
3267,13,,11,8,2025-09-27 00:00:00.000000,2025-09-27 04:46:43.880159,Predictivo,Cerrada,4.78,4.0,1,4.78,90.8,262.88,353.68,False
3268,21,,8,18,2025-09-27 00:00:00.000000,2025-09-27 02:17:23.140783,Predictivo,Cerrada,2.29,2.0,1,2.29,52.66,100.66,153.33,True
3269,14,2519.0,14,5,2025-09-27 15:16:07.567309,2025-09-27 18:33:02.084954,Correctivo,Cerrada,3.28,3.0,2,6.56,101.38,566.4,667.78,True
3270,21,2521.0,14,2,2025-09-27 20:27:45.268757,2025-09-27 23:23:44.015751,Correctivo,Cerrada,2.93,3.0,2,5.87,90.38,130.56,220.94,True
3271,11,,9,14,2025-09-28 00:00:00.000000,2025-09-28 03:17:27.650564,Predictivo,Cerrada,3.29,3.0,2,6.58,210.62,154.29,364.91,True
3272,12,,10,19,2025-09-28 00:00:00.000000,2025-09-28 03:17:23.187515,Predictivo,Cerrada,3.29,3.0,1,3.29,82.24,216.9,299.14,True
3273,21,2520.0,14,17,2025-09-28 02:02:36.660702,2025-09-28 07:01:54.075618,Correctivo,Cerrada,4.99,3.0,2,9.98,359.47,306.49,665.96,False
3274,13,2523.0,14,21,2025-09-28 05:58:08.931699,2025-09-28 08:15:43.133778,Correctivo,Cerrada,2.29,3.0,3,6.88,128.8,5729.97,5858.77,True
3275,12,2522.0,13,11,2025-09-28 07:47:29.416246,2025-09-28 18:12:18.133505,Correctivo,Cerrada,10.41,10.0,1,10.41,216.35,36340.24,36556.59,True
3276,16,2524.0,13,1,2025-09-28 11:52:32.065543,2025-09-29 04:30:08.103179,Correctivo,Cerrada,16.63,10.0,4,66.51,914.86,5570.13,6484.99,False
3277,10,,8,15,2025-09-29 00:00:00.000000,2025-09-29 01:55:10.124636,Predictivo,Cerrada,1.92,2.0,2,3.84,111.33,119.66,230.99,True
3278,15,,11,22,2025-09-29 00:00:00.000000,2025-09-29 04:08:53.444103,Predictivo,Cerrada,4.15,4.0,1,4.15,78.82,284.6,363.42,True
3279,4,2525.0,14,3,2025-09-29 03:33:21.523972,2025-09-29 08:47:23.645587,Correctivo,Cerrada,5.23,3.0,1,5.23,83.24,728.75,811.99,False
3280,10,2529.0,14,21,2025-09-29 20:44:18.887307,2025-09-29 23:10:30.505011,Correctivo,Cerrada,2.44,3.0,3,7.31,152.36,11574.81,11727.17,True
3281,21,2526.0,14,18,2025-09-29 22:47:50.351178,2025-09-30 03:19:59.061721,Correctivo,Cerrada,4.54,3.0,1,4.54,108.99,1424.26,1533.25,False
3282,3,,8,6,2025-09-30 00:00:00.000000,2025-09-30 02:20:57.803631,Predictivo,Cerrada,2.35,2.0,2,4.7,197.35,98.5,295.85,False
3283,2,,9,7,2025-09-30 00:00:00.000000,2025-09-30 02:42:40.598369,Predictivo,Cancelada,2.71,3.0,1,2.71,89.47,195.21,284.68,True
3284,14,2528.0,13,25,2025-09-30 00:29:17.368189,2025-09-30 14:20:37.806376,Correctivo,Cerrada,13.86,10.0,2,27.71,1320.1,2852.58,4172.69,False
3285,7,2527.0,14,16,2025-09-30 03:12:58.179537,2025-09-30 05:31:52.787051,Correctivo,Cerrada,2.32,3.0,3,6.95,147.78,216.8,364.58,True
3286,5,,8,5,2025-10-01 00:00:00.000000,2025-10-01 01:56:25.157191,Predictivo,Cerrada,1.94,2.0,1,1.94,32.99,127.93,160.91,True
3287,20,2530.0,14,3,2025-10-01 09:43:55.811075,2025-10-01 14:48:06.374808,Correctivo,Cerrada,5.07,3.0,3,15.21,278.88,1332.22,1611.1,False
3288,4,2531.0,14,1,2025-10-02 02:05:51.265173,2025-10-02 04:44:39.483738,Correctivo,Cerrada,2.65,3.0,2,5.29,67.03,1598.51,1665.54,True
3289,8,2532.0,14,11,2025-10-02 13:13:37.378633,2025-10-02 18:35:28.661775,Correctivo,Cerrada,5.36,3.0,2,10.73,244.02,276.85,520.86,False
3290,14,2533.0,14,1,2025-10-02 22:49:24.628957,2025-10-03 03:31:08.479977,Correctivo,Cerrada,4.7,3.0,2,9.39,121.93,440.04,561.97,False
3291,7,2534.0,14,7,2025-10-03 04:48:58.254239,2025-10-03 07:14:32.018649,Correctivo,Cerrada,2.43,3.0,3,7.28,234.64,3743.87,3978.51,True
3292,8,2535.0,14,3,2025-10-03 10:54:55.067874,2025-10-03 15:45:19.556796,Correctivo,Cerrada,4.84,3.0,3,14.52,266.76,2405.77,2672.53,False
3293,7,2536.0,14,6,2025-10-03 10:59:23.833351,2025-10-03 13:34:34.099623,Correctivo,Cerrada,2.59,3.0,2,5.17,197.42,644.79,842.21,True
3294,5,2537.0,14,20,2025-10-03 21:21:25.161666,2025-10-04 02:22:14.700654,Correctivo,Cerrada,5.01,3.0,2,10.03,224.62,2561.83,2786.45,False
3295,20,2538.0,13,16,2025-10-03 23:10:55.880986,2025-10-04 08:13:35.578225,Correctivo,Cerrada,9.04,10.0,1,9.04,202.02,173.84,375.86,True
3296,8,2539.0,14,22,2025-10-04 12:18:02.448336,2025-10-04 16:26:50.889988,Correctivo,Cerrada,4.15,3.0,2,8.29,152.69,768.69,921.38,False
3297,18,,5,9,2025-10-05 00:00:00.000000,2025-10-05 03:50:12.085533,Preventivo,Cerrada,3.84,4.0,2,7.67,191.83,718.47,910.3,True
3298,5,,3,10,2025-10-05 00:00:00.000000,2025-10-05 05:16:33.426658,Preventivo,Cerrada,5.28,5.0,1,5.28,158.28,281.89,440.17,True
3299,3,,1,14,2025-10-05 00:00:00.000000,2025-10-05 03:55:14.863711,Preventivo,Cerrada,3.92,4.0,2,7.84,250.93,900.33,1151.27,True
3300,13,,5,6,2025-10-05 00:00:00.000000,2025-10-05 04:29:32.159870,Preventivo,Cancelada,4.49,4.0,2,8.98,377.35,705.75,1083.1,False
3301,12,2541.0,14,24,2025-10-05 04:24:12.388547,2025-10-05 07:58:32.216054,Correctivo,Cerrada,3.57,3.0,3,10.72,186.63,698.73,885.36,False
3302,7,2540.0,14,6,2025-10-05 08:31:11.452407,2025-10-05 11:06:53.697699,Correctivo,Cerrada,2.6,3.0,3,7.79,324.15,105.52,429.68,True
3303,6,2542.0,12,7,2025-10-05 18:21:44.214564,2025-10-06 05:20:27.492197,Correctivo,Cerrada,10.98,8.0,3,32.94,1147.5,1125.51,2273.01,False
3304,3,2543.0,13,5,2025-10-06 04:08:39.851033,2025-10-06 19:43:24.246577,Correctivo,Cerrada,15.58,10.0,2,31.16,570.15,20828.86,21399.0,False
3305,19,,2,19,2025-10-07 00:00:00.000000,2025-10-07 03:02:53.776380,Preventivo,Cerrada,3.05,3.0,1,3.05,76.21,644.36,720.57,True
3306,8,,7,23,2025-10-07 00:00:00.000000,2025-10-07 04:52:29.036540,Preventivo,Cerrada,4.87,5.0,2,9.75,321.73,784.64,1106.37,True
3307,6,2544.0,13,21,2025-10-07 14:18:43.944007,2025-10-07 23:55:36.608777,Correctivo,Cerrada,9.61,10.0,1,9.61,173.1,5310.31,5483.41,True
3308,16,2545.0,14,16,2025-10-08 00:17:19.933086,2025-10-08 03:34:56.708082,Correctivo,Cerrada,3.29,3.0,2,6.59,150.74,79.83,230.57,True
3309,18,2546.0,14,13,2025-10-08 10:36:24.408818,2025-10-08 13:18:19.002495,Correctivo,Cerrada,2.7,3.0,1,2.7,32.39,605.02,637.41,True
3310,10,2547.0,14,19,2025-10-08 14:03:30.158446,2025-10-08 16:51:16.631433,Correctivo,Cerrada,2.8,3.0,2,5.59,127.04,3075.63,3202.67,True
3311,11,2549.0,14,1,2025-10-08 18:45:51.618010,2025-10-09 00:08:32.013998,Correctivo,Cerrada,5.38,3.0,2,10.76,142.1,94.99,237.09,False
3312,20,2548.0,14,5,2025-10-08 20:40:55.967888,2025-10-09 00:32:17.151949,Correctivo,Cerrada,3.86,3.0,2,7.71,133.29,793.23,926.51,False
3313,14,,8,24,2025-10-09 00:00:00.000000,2025-10-09 02:16:31.033439,Predictivo,Cerrada,2.28,2.0,1,2.28,40.96,142.59,183.55,True
