Falla_ID,Equipo_ID,Componente_ID,CausaRaiz_ID,Turno_ID,Fecha,Fecha_Hora_Falla,Modo_Falla,Severidad,Horas_Parada_Equipo,Detectada_Por
2428,19,8,10,1,2025-08-22,2025-08-22 15:54:00,Falla de arranque,Baja,1.86,Operador
2429,19,6,4,1,2025-08-23,2025-08-23 12:11:00,Recalentamiento,Baja,2.62,Inspección
2430,7,26,9,2,2025-08-24,2025-08-24 06:00:00,Fisura,Baja,2.92,Operador
2431,9,23,11,2,2025-08-24,2025-08-24 06:47:00,Desbalance,Media,7.18,Operador
2432,1,3,2,1,2025-08-24,2025-08-24 14:11:00,Fuga de aceite,Media,7.57,Monitoreo remoto
2433,7,14,3,1,2025-08-24,2025-08-24 15:01:00,Fuga hidráulica,Media,7.24,Operador
2434,10,13,13,1,2025-08-24,2025-08-24 17:07:00,Rotura de cilindro,Baja,2.63,Monitoreo remoto
2435,16,9,8,2,2025-08-24,2025-08-24 21:26:00,Falla de arranque,Media,7.43,Inspección
2436,2,16,3,1,2025-08-26,2025-08-26 09:51:00,Rotura de cilindro,Media,5.83,Inspección
2437,14,16,5,2,2025-08-27,2025-08-27 01:50:00,Recalentamiento aceite,Baja,1.81,Monitoreo remoto
2438,17,31,16,2,2025-08-27,2025-08-27 05:52:00,Desgaste de broca,Media,4.36,Operador
2439,11,3,14,1,2025-08-27,2025-08-27 18:09:00,Vibraciones excesivas,Baja,2.44,Inspección
2440,3,22,16,2,2025-08-27,2025-08-27 19:33:00,Fuga de fluido,Alta,22.16,Inspección
2441,16,12,16,2,2025-08-27,2025-08-27 22:21:00,Recalentamiento aceite,Media,4.58,Inspección
2442,1,7,14,1,2025-08-28,2025-08-28 08:06:00,Falla de arranque,Baja,2.54,Inspección
2443,15,16,11,2,2025-08-29,2025-08-29 00:40:00,Recalentamiento aceite,Media,5.18,Operador
2444,7,6,12,2,2025-08-29,2025-08-29 01:12:00,Recalentamiento,Alta,23.64,Inspección
2445,9,22,14,2,2025-08-29,2025-08-29 03:30:00,Desgaste excesivo,Media,6.86,Inspección
2446,12,8,10,2,2025-08-29,2025-08-29 05:33:00,Sobrecarga,Media,8.45,Inspección
2447,18,31,5,1,2025-08-29,2025-08-29 09:55:00,Desgaste cuchara,Media,8.74,Operador
2448,11,10,8,1,2025-08-29,2025-08-29 15:03:00,Sobrecarga,Baja,1.43,Inspección
2449,14,14,6,2,2025-08-30,2025-08-30 20:17:00,Fuga hidráulica,Baja,2.14,Operador
2450,1,25,8,1,2025-08-31,2025-08-31 17:25:00,Fisura,Crítica,53.83,Monitoreo remoto
2451,7,18,8,2,2025-09-01,2025-09-01 01:53:00,Patinamiento,Media,4.25,Inspección
2452,3,17,3,1,2025-09-01,2025-09-01 11:58:00,Patinamiento,Crítica,47.55,Operador
2453,13,2,11,2,2025-09-02,2025-09-02 00:11:00,Vibraciones excesivas,Baja,2.97,Operador
2454,2,21,16,2,2025-09-03,2025-09-03 00:22:00,Fuga de fluido,Media,5.77,Inspección
2455,17,6,5,2,2025-09-03,2025-09-03 05:12:00,Vibraciones excesivas,Alta,20.68,Operador
2456,1,12,11,1,2025-09-03,2025-09-03 10:34:00,Vibraciones excesivas,Baja,1.84,Inspección
2457,8,19,1,2,2025-09-04,2025-09-04 21:00:00,Fallo transmisión,Media,8.08,Operador
2458,5,3,5,2,2025-09-04,2025-09-04 21:06:00,Ruido anormal,Alta,16.71,Operador
2459,3,25,8,1,2025-09-05,2025-09-05 17:54:00,Fatiga en orugas,Alta,11.46,Operador
2460,10,7,2,2,2025-09-05,2025-09-05 21:51:00,Falla eléctrica,Baja,1.75,Inspección
2461,11,30,8,2,2025-09-06,2025-09-06 01:47:00,Rotura,Media,7.37,Operador
2462,6,22,1,2,2025-09-06,2025-09-06 03:31:00,Falla de frenos,Alta,13.1,Inspección
2463,8,1,5,2,2025-09-06,2025-09-06 04:48:00,Recalentamiento,Alta,19.02,Operador
2464,19,33,15,1,2025-09-06,2025-09-06 12:52:00,Fatiga de material,Baja,2.2,Operador
2465,17,5,5,2,2025-09-06,2025-09-06 19:00:00,Recalentamiento,Alta,12.92,Inspección
2466,12,6,6,1,2025-09-07,2025-09-07 10:46:00,Fuga de aceite,Media,5.58,Monitoreo remoto
2467,2,18,9,1,2025-09-08,2025-09-08 08:32:00,Patinamiento,Media,7.45,Operador
2468,8,21,3,1,2025-09-08,2025-09-08 08:46:00,Desgaste excesivo,Baja,1.75,Operador
2469,5,14,8,1,2025-09-08,2025-09-08 10:38:00,Fuga hidráulica,Baja,1.92,Operador
2470,3,21,10,1,2025-09-08,2025-09-08 14:30:00,Fuga de fluido,Media,8.55,Monitoreo remoto
2471,5,12,1,1,2025-09-08,2025-09-08 17:49:00,Fuga hidráulica,Media,5.37,Operador
2472,5,15,13,1,2025-09-08,2025-09-08 18:15:00,Rotura de cilindro,Baja,2.28,Inspección
2473,17,16,11,1,2025-09-08,2025-09-08 18:58:00,Fuga hidráulica,Media,8.23,Monitoreo remoto
2474,10,16,5,2,2025-09-10,2025-09-10 00:04:00,Recalentamiento aceite,Alta,20.25,Monitoreo remoto
2475,5,9,3,1,2025-09-10,2025-09-10 10:02:00,Pérdida de señal,Media,6.42,Monitoreo remoto
2476,7,3,14,1,2025-09-10,2025-09-10 17:50:00,Recalentamiento,Alta,14.78,Inspección
2477,21,31,9,2,2025-09-10,2025-09-10 23:12:00,Fatiga de material,Alta,15.1,Operador
2478,7,14,7,1,2025-09-11,2025-09-11 14:52:00,Pérdida de presión,Media,5.17,Inspección
2479,4,1,2,2,2025-09-11,2025-09-11 19:31:00,Ruido anormal,Baja,2.27,Inspección
2480,8,17,13,2,2025-09-12,2025-09-12 00:05:00,Patinamiento,Baja,2.62,Operador
2481,14,30,14,1,2025-09-12,2025-09-12 15:29:00,Desgaste de broca,Media,8.56,Operador
2482,9,16,6,2,2025-09-13,2025-09-13 02:45:00,Rotura de cilindro,Media,5.06,Operador
2483,21,35,9,1,2025-09-13,2025-09-13 10:32:00,Falla de pantalla,Alta,23.79,Operador
2484,12,25,7,1,2025-09-13,2025-09-13 10:32:00,Fisura,Alta,21.75,Operador
2485,11,8,14,1,2025-09-13,2025-09-13 10:52:00,Pérdida de señal,Media,7.84,Operador
2486,7,25,12,2,2025-09-13,2025-09-13 20:41:00,Fatiga en orugas,Alta,20.55,Inspección
2487,3,8,8,2,2025-09-14,2025-09-14 22:12:00,Falla eléctrica,Media,7.52,Monitoreo remoto
2488,20,14,6,2,2025-09-15,2025-09-15 23:43:00,Recalentamiento aceite,Baja,1.46,Operador
2489,19,6,6,1,2025-09-16,2025-09-16 16:06:00,Pérdida de potencia,Alta,17.24,Monitoreo remoto
2490,4,16,12,2,2025-09-17,2025-09-17 01:45:00,Fuga hidráulica,Baja,2.97,Inspección
2491,12,3,4,2,2025-09-17,2025-09-17 05:31:00,Vibraciones excesivas,Media,5.77,Monitoreo remoto
2492,17,13,6,1,2025-09-17,2025-09-17 16:07:00,Vibraciones excesivas,Baja,2.1,Inspección
2493,7,8,7,1,2025-09-17,2025-09-17 16:45:00,Cortocircuito,Media,6.88,Monitoreo remoto
2494,17,1,5,2,2025-09-18,2025-09-18 21:39:00,Vibraciones excesivas,Media,6.11,Inspección
2495,17,8,13,2,2025-09-19,2025-09-19 00:39:00,Falla eléctrica,Alta,14.54,Operador
2496,18,14,3,2,2025-09-19,2025-09-19 05:43:00,Fuga hidráulica,Baja,1.41,Operador
2497,17,12,6,1,2025-09-19,2025-09-19 08:57:00,Fuga hidráulica,Alta,20.72,Inspección
2498,15,29,8,1,2025-09-20,2025-09-20 07:09:00,Fractura de diente,Alta,18.04,Operador
2499,4,9,10,1,2025-09-20,2025-09-20 12:14:00,Falla eléctrica,Baja,2.3,Operador
2500,14,8,2,2,2025-09-20,2025-09-20 23:20:00,Sobrecarga,Alta,13.33,Monitoreo remoto
2501,20,32,16,2,2025-09-21,2025-09-21 01:49:00,Desgaste cuchara,Crítica,48.23,Inspección
2502,1,14,15,1,2025-09-21,2025-09-21 08:05:00,Pérdida de presión,Baja,2.3,Operador
2503,2,22,2,1,2025-09-21,2025-09-21 10:14:00,Fuga de fluido,Alta,18.51,Operador
2504,2,20,6,1,2025-09-21,2025-09-21 12:25:00,Desgaste excesivo,Alta,19.9,Operador
2505,4,19,7,2,2025-09-22,2025-09-22 01:10:00,Recalentamiento,Baja,2.33,Operador
2506,13,29,9,1,2025-09-22,2025-09-22 08:54:00,Desgaste de broca,Crítica,35.12,Operador
2507,19,10,7,1,2025-09-23,2025-09-23 11:06:00,Falla eléctrica,Media,7.25,Monitoreo remoto
2508,1,16,2,2,2025-09-24,2025-09-24 02:58:00,Fuga hidráulica,Baja,1.52,Operador
2509,18,1,15,1,2025-09-24,2025-09-24 16:46:00,Ruido anormal,Baja,1.59,Operador
2510,3,16,3,2,2025-09-24,2025-09-24 20:29:00,Vibraciones excesivas,Media,6.09,Operador
2511,18,33,1,1,2025-09-25,2025-09-25 11:08:00,Desgaste cuchara,Media,7.46,Operador
2512,10,30,1,1,2025-09-25,2025-09-25 11:27:00,Fatiga de material,Baja,1.91,Operador
2513,1,20,4,1,2025-09-25,2025-09-25 13:52:00,Desgaste excesivo,Media,6.18,Operador
2514,16,5,8,2,2025-09-25,2025-09-25 22:26:00,Fuga de aceite,Media,6.78,Monitoreo remoto
2515,19,9,15,2,2025-09-25,2025-09-25 23:07:00,Pérdida de señal,Baja,2.83,Inspección
2516,18,16,16,2,2025-09-26,2025-09-26 03:15:00,Pérdida de presión,Media,4.41,Inspección
2517,11,13,4,1,2025-09-26,2025-09-26 07:19:00,Pérdida de presión,Media,8.45,Operador
2518,9,9,1,1,2025-09-26,2025-09-26 16:43:00,Cortocircuito,Baja,1.85,Operador
2519,14,9,1,2,2025-09-26,2025-09-26 23:11:00,Cortocircuito,Media,5.51,Inspección
2520,21,8,11,1,2025-09-27,2025-09-27 07:49:00,Falla eléctrica,Media,7.48,Inspección
2521,21,16,8,1,2025-09-27,2025-09-27 14:10:00,Pérdida de presión,Media,7.11,Operador
2522,12,29,7,2,2025-09-28,2025-09-28 01:24:00,Desgaste de broca,Crítica,67.09,Operador
2523,13,11,14,2,2025-09-28,2025-09-28 02:29:00,Sobrecarga,Media,7.15,Monitoreo remoto
2524,16,33,6,1,2025-09-28,2025-09-28 09:29:00,Fractura de diente,Alta,11.39,Inspección
2525,4,3,14,1,2025-09-28,2025-09-28 10:38:00,Pérdida de potencia,Media,7.61,Inspección
2526,21,5,16,1,2025-09-29,2025-09-29 07:41:00,Fuga de aceite,Media,5.07,Operador
2527,7,4,3,1,2025-09-29,2025-09-29 15:29:00,Pérdida de potencia,Baja,1.42,Inspección
2528,14,13,14,1,2025-09-29,2025-09-29 16:50:00,Rotura de cilindro,Alta,21.06,Inspección
2529,10,27,7,1,2025-09-29,2025-09-29 17:35:00,Fatiga en orugas,Media,7.0,Operador
2530,20,12,3,2,2025-09-30,2025-09-30 19:56:00,Fuga hidráulica,Baja,2.9,Operador
2531,4,10,15,2,2025-10-02,2025-10-02 01:22:00,Falla eléctrica,Media,8.61,Operador
2532,8,36,1,1,2025-10-02,2025-10-02 10:09:00,Falla de A/C,Baja,2.52,Operador
2533,14,7,3,2,2025-10-02,2025-10-02 21:57:00,Sobrecarga,Baja,2.32,Inspección
2534,7,1,2,2,2025-10-03,2025-10-03 00:48:00,Recalentamiento,Media,5.52,Operador
2535,8,12,5,2,2025-10-03,2025-10-03 01:50:00,Fuga hidráulica,Media,5.31,Inspección
2536,7,35,8,1,2025-10-03,2025-10-03 09:53:00,Falla de controles,Media,7.47,Operador
2537,5,26,7,1,2025-10-03,2025-10-03 12:56:00,Fisura,Baja,2.87,Inspección
2538,20,16,12,2,2025-10-03,2025-10-03 22:02:00,Rotura de cilindro,Alta,12.32,Inspección
2539,8,15,13,1,2025-10-04,2025-10-04 11:28:00,Recalentamiento aceite,Media,7.04,Inspección
2540,7,20,14,1,2025-10-04,2025-10-04 13:41:00,Vibración al frenar,Baja,2.78,Operador
2541,12,10,5,1,2025-10-04,2025-10-04 15:23:00,Cortocircuito,Baja,1.81,Operador
2542,6,35,12,1,2025-10-05,2025-10-05 16:51:00,Falla de A/C,Alta,15.0,Operador
2543,3,23,8,2,2025-10-06,2025-10-06 03:29:00,Fatiga estructural,Alta,17.37,Operador
2544,6,12,4,1,2025-10-07,2025-10-07 09:28:00,Recalentamiento aceite,Alta,12.65,Inspección
2545,16,14,5,1,2025-10-07,2025-10-07 15:55:00,Rotura de cilindro,Baja,2.93,Operador
2546,18,5,15,2,2025-10-08,2025-10-08 01:30:00,Vibraciones excesivas,Baja,2.71,Inspección
2547,10,12,1,1,2025-10-08,2025-10-08 07:54:00,Pérdida de presión,Media,7.24,Operador
2548,20,15,4,1,2025-10-08,2025-10-08 10:33:00,Rotura de cilindro,Media,8.74,Operador
2549,11,16,11,1,2025-10-08,2025-10-08 14:15:00,Rotura de cilindro,Media,5.73,Inspección
2550,8,22,15,1,2025-10-08,2025-10-08 15:01:00,Fuga de fluido,Alta,12.05,Operador
2551,15,28,5,2,2025-10-09,2025-10-09 06:41:00,Fisura,Media,4.33,Monitoreo remoto
2552,8,23,4,1,2025-10-09,2025-10-09 17:53:00,Fatiga estructural,Crítica,36.94,Operador
2553,3,6,5,2,2025-10-09,2025-10-09 23:04:00,Pérdida de potencia,Alta,18.88,Operador
2554,8,26,7,1,2025-10-10,2025-10-10 07:08:00,Deformación,Baja,2.56,Inspección
2555,7,24,9,2,2025-10-10,2025-10-10 23:29:00,Pinchadura,Alta,22.07,Operador
2556,9,21,3,2,2025-10-11,2025-10-11 05:47:00,Falla de frenos,Baja,2.02,Operador
2557,2,16,16,1,2025-10-11,2025-10-11 10:29:00,Vibraciones excesivas,Baja,2.2,Operador
2558,5,4,13,1,2025-10-11,2025-10-11 15:54:00,Recalentamiento,Baja,1.47,Inspección
2559,13,8,10,2,2025-10-11,2025-10-11 21:02:00,Falla eléctrica,Media,6.46,Operador
2560,12,14,6,2,2025-10-12,2025-10-12 01:29:00,Pérdida de presión,Baja,1.75,Monitoreo remoto
2561,18,12,8,2,2025-10-12,2025-10-12 06:28:00,Vibraciones excesivas,Alta,18.38,Operador
2562,1,19,6,1,2025-10-12,2025-10-12 17:47:00,Recalentamiento,Media,7.83,Monitoreo remoto
2563,19,14,2,2,2025-10-12,2025-10-12 20:34:00,Fuga hidráulica,Media,8.85,Inspección
2564,2,35,4,2,2025-10-13,2025-10-13 06:07:00,Falla de pantalla,Media,7.33,Inspección
2565,2,24,10,2,2025-10-13,2025-10-13 06:30:00,Desgaste prematuro,Crítica,65.23,Operador
2566,1,22,9,2,2025-10-13,2025-10-13 19:18:00,Fuga de fluido,Media,8.66,Operador
2567,2,8,16,1,2025-10-14,2025-10-14 14:47:00,Cortocircuito,Media,6.34,Operador
2568,13,30,3,1,2025-10-16,2025-10-16 07:06:00,Rotura,Media,8.79,Operador
2569,18,10,15,2,2025-10-17,2025-10-17 06:54:00,Sobrecarga,Alta,19.39,Operador
2570,14,15,1,1,2025-10-17,2025-10-17 08:58:00,Recalentamiento aceite,Baja,2.67,Inspección
2571,18,35,13,1,2025-10-17,2025-10-17 16:49:00,Falla de controles,Baja,1.87,Operador
2572,21,5,3,2,2025-10-17,2025-10-17 20:59:00,Ruido anormal,Media,7.76,Inspección
2573,2,1,14,2,2025-10-18,2025-10-18 05:30:00,Vibraciones excesivas,Alta,22.48,Monitoreo remoto
2574,14,16,6,1,2025-10-18,2025-10-18 09:59:00,Recalentamiento aceite,Media,5.76,Inspección
2575,15,30,2,1,2025-10-18,2025-10-18 10:11:00,Fractura de diente,Alta,18.86,Operador
2576,2,9,15,2,2025-10-18,2025-10-18 22:11:00,Pérdida de señal,Media,6.3,Inspección
2577,12,30,12,1,2025-10-19,2025-10-19 14:09:00,Desgaste cuchara,Media,7.53,Operador
2578,18,10,12,2,2025-10-20,2025-10-20 06:21:00,Pérdida de señal,Media,5.0,Monitoreo remoto
2579,19,1,12,1,2025-10-20,2025-10-20 10:11:00,Vibraciones excesivas,Alta,19.04,Operador
2580,8,16,7,1,2025-10-20,2025-10-20 16:39:00,Fuga hidráulica,Media,7.45,Inspección
2581,1,7,9,1,2025-10-21,2025-10-21 15:15:00,Falla eléctrica,Baja,2.56,Operador
2582,7,14,10,1,2025-10-21,2025-10-21 17:04:00,Rotura de cilindro,Media,7.62,Operador
2583,7,13,16,2,2025-10-21,2025-10-21 22:37:00,Recalentamiento aceite,Baja,2.49,Inspección
2584,4,2,13,1,2025-10-22,2025-10-22 14:18:00,Fuga de aceite,Alta,20.55,Operador
2585,15,3,15,2,2025-10-23,2025-10-23 06:40:00,Fuga de aceite,Media,6.87,Inspección
2586,10,30,4,1,2025-10-23,2025-10-23 15:30:00,Rotura,Baja,2.17,Operador
2587,5,10,16,2,2025-10-24,2025-10-24 05:25:00,Falla de arranque,Media,5.87,Operador
2588,17,15,16,1,2025-10-24,2025-10-24 16:32:00,Rotura de cilindro,Media,7.18,Monitoreo remoto
2589,2,15,6,1,2025-10-24,2025-10-24 17:34:00,Recalentamiento aceite,Baja,1.43,Inspección
2590,7,23,9,1,2025-10-24,2025-10-24 18:28:00,Desbalance,Media,4.79,Operador
2591,9,6,16,1,2025-10-25,2025-10-25 10:29:00,Fuga de aceite,Media,8.93,Operador
2592,19,31,3,1,2025-10-25,2025-10-25 17:48:00,Fatiga de material,Media,8.87,Monitoreo remoto
2593,13,13,4,1,2025-10-26,2025-10-26 14:18:00,Rotura de cilindro,Baja,2.52,Operador
2594,9,2,14,2,2025-10-27,2025-10-27 04:23:00,Ruido anormal,Alta,19.93,Inspección
2595,17,31,14,1,2025-10-27,2025-10-27 07:55:00,Rotura,Baja,1.97,Monitoreo remoto
2596,9,13,9,2,2025-10-27,2025-10-27 20:30:00,Vibraciones excesivas,Baja,2.77,Operador
2597,13,16,5,1,2025-10-28,2025-10-28 07:34:00,Pérdida de presión,Alta,16.62,Inspección
2598,11,5,11,1,2025-10-29,2025-10-29 10:55:00,Recalentamiento,Baja,2.5,Inspección
2599,18,36,3,2,2025-10-30,2025-10-30 00:00:00,Falla de A/C,Alta,13.71,Operador
2600,5,12,14,1,2025-10-30,2025-10-30 12:42:00,Recalentamiento aceite,Media,8.66,Inspección
2601,2,7,5,1,2025-10-30,2025-10-30 16:51:00,Cortocircuito,Baja,1.68,Inspección
2602,6,16,12,1,2025-10-30,2025-10-30 16:59:00,Fuga hidráulica,Alta,14.93,Monitoreo remoto
2603,3,24,9,1,2025-10-30,2025-10-30 18:22:00,Fatiga estructural,Crítica,49.54,Inspección
2604,8,8,5,2,2025-10-31,2025-10-31 23:17:00,Pérdida de señal,Alta,20.25,Operador
2605,9,20,1,2,2025-11-01,2025-11-01 19:29:00,Fuga de fluido,Media,6.03,Inspección
2606,4,23,10,2,2025-11-02,2025-11-02 04:37:00,Desbalance,Alta,23.34,Monitoreo remoto
2607,3,25,11,1,2025-11-02,2025-11-02 15:54:00,Fatiga en orugas,Alta,11.95,Inspección
2608,10,16,8,2,2025-11-02,2025-11-02 21:14:00,Rotura de cilindro,Baja,1.5,Operador
2609,1,5,14,2,2025-11-02,2025-11-02 23:46:00,Pérdida de potencia,Baja,2.05,Inspección
2610,9,16,6,1,2025-11-03,2025-11-03 09:58:00,Rotura de cilindro,Media,5.57,Operador
2611,1,15,13,1,2025-11-03,2025-11-03 11:26:00,Pérdida de presión,Media,7.84,Operador
2612,19,16,2,1,2025-11-04,2025-11-04 10:09:00,Rotura de cilindro,Baja,1.79,Inspección
2613,10,28,10,1,2025-11-04,2025-11-04 11:43:00,Deformación,Baja,2.8,Operador
2614,15,12,16,2,2025-11-04,2025-11-04 22:08:00,Rotura de cilindro,Media,4.92,Inspección
2615,10,3,3,2,2025-11-05,2025-11-05 00:58:00,Ruido anormal,Baja,1.68,Operador
2616,14,36,9,1,2025-11-05,2025-11-05 14:52:00,Falla de controles,Media,7.76,Operador
2617,14,29,8,2,2025-11-05,2025-11-05 19:06:00,Rotura,Media,4.72,Inspección
2618,4,21,15,2,2025-11-06,2025-11-06 20:05:00,Fuga de fluido,Alta,12.46,Operador
2619,5,13,8,1,2025-11-07,2025-11-07 17:06:00,Pérdida de presión,Baja,2.22,Inspección
2620,6,9,13,2,2025-11-07,2025-11-07 20:57:00,Pérdida de señal,Media,6.77,Operador
2621,16,1,4,2,2025-11-08,2025-11-08 06:54:00,Ruido anormal,Crítica,54.81,Operador
2622,16,32,3,1,2025-11-08,2025-11-08 18:41:00,Fractura de diente,Media,8.87,Operador
2623,5,6,3,1,2025-11-08,2025-11-08 18:51:00,Fuga de aceite,Media,8.57,Operador
2624,4,14,5,2,2025-11-08,2025-11-08 22:26:00,Vibraciones excesivas,Baja,2.05,Operador
2625,11,30,6,2,2025-11-09,2025-11-09 02:24:00,Fatiga de material,Baja,1.48,Operador
2626,15,8,16,1,2025-11-10,2025-11-10 14:08:00,Sobrecarga,Media,5.57,Inspección
2627,1,24,11,1,2025-11-10,2025-11-10 18:20:00,Desgaste prematuro,Crítica,69.69,Operador
2628,17,7,14,2,2025-11-11,2025-11-11 01:51:00,Cortocircuito,Baja,2.92,Operador
2629,11,29,14,1,2025-11-11,2025-11-11 11:34:00,Desgaste cuchara,Alta,22.33,Operador
2630,5,36,6,1,2025-11-11,2025-11-11 11:42:00,Falla de controles,Media,8.8,Operador
2631,5,22,9,1,2025-11-11,2025-11-11 15:35:00,Falla de frenos,Alta,15.57,Operador
2632,3,8,15,1,2025-11-11,2025-11-11 16:58:00,Cortocircuito,Media,8.63,Monitoreo remoto
2633,5,18,2,1,2025-11-11,2025-11-11 17:52:00,Patinamiento,Alta,14.29,Monitoreo remoto
2634,12,36,7,2,2025-11-11,2025-11-11 20:08:00,Falla de A/C,Baja,2.89,Operador
2635,10,8,8,2,2025-11-11,2025-11-11 22:24:00,Falla eléctrica,Baja,1.54,Inspección
2636,12,5,7,2,2025-11-12,2025-11-12 01:49:00,Ruido anormal,Media,6.32,Operador
2637,21,16,5,1,2025-11-12,2025-11-12 08:38:00,Vibraciones excesivas,Media,5.44,Inspección
2638,6,8,6,1,2025-11-12,2025-11-12 11:49:00,Pérdida de señal,Media,4.7,Monitoreo remoto
2639,2,23,8,1,2025-11-13,2025-11-13 11:32:00,Fatiga estructural,Crítica,51.53,Inspección
2640,2,2,14,1,2025-11-13,2025-11-13 14:57:00,Fuga de aceite,Media,5.78,Operador
2641,14,3,7,1,2025-11-13,2025-11-13 17:46:00,Pérdida de potencia,Baja,2.74,Operador
2642,12,16,13,1,2025-11-13,2025-11-13 18:52:00,Vibraciones excesivas,Alta,21.55,Operador
2643,21,14,6,2,2025-11-13,2025-11-13 22:23:00,Recalentamiento aceite,Media,6.25,Operador
2644,1,35,1,2,2025-11-15,2025-11-15 23:32:00,Falla de controles,Media,8.07,Operador
2645,5,20,1,2,2025-11-16,2025-11-16 04:47:00,Fuga de fluido,Media,4.93,Operador
2646,11,5,6,1,2025-11-16,2025-11-16 14:38:00,Pérdida de potencia,Alta,18.78,Operador
2647,18,31,14,1,2025-11-16,2025-11-16 16:13:00,Fatiga de material,Baja,2.19,Operador
2648,5,23,6,2,2025-11-17,2025-11-17 02:07:00,Pinchadura,Media,8.22,Operador
2649,5,21,16,2,2025-11-17,2025-11-17 04:52:00,Falla de frenos,Media,8.41,Operador
2650,4,8,13,2,2025-11-17,2025-11-17 21:48:00,Pérdida de señal,Alta,11.5,Inspección
2651,6,26,8,2,2025-11-18,2025-11-18 00:10:00,Deformación,Alta,22.11,Operador
2652,13,14,8,2,2025-11-18,2025-11-18 20:38:00,Fuga hidráulica,Baja,2.83,Operador
2653,9,15,9,1,2025-11-19,2025-11-19 12:30:00,Fuga hidráulica,Media,7.28,Operador
2654,9,24,5,1,2025-11-19,2025-11-19 13:15:00,Desgaste prematuro,Alta,17.11,Monitoreo remoto
2655,13,30,4,2,2025-11-20,2025-11-20 00:12:00,Rotura,Alta,13.94,Operador
2656,2,13,12,2,2025-11-20,2025-11-20 21:48:00,Vibraciones excesivas,Media,7.28,Monitoreo remoto
2657,21,31,8,2,2025-11-20,2025-11-20 22:19:00,Desgaste cuchara,Media,5.59,Operador
2658,6,3,16,2,2025-11-22,2025-11-22 06:02:00,Recalentamiento,Media,7.25,Inspección
2659,2,14,12,2,2025-11-22,2025-11-22 22:42:00,Pérdida de presión,Alta,23.05,Operador
2660,13,28,2,1,2025-11-23,2025-11-23 14:57:00,Fatiga en orugas,Baja,1.56,Operador
2661,5,3,7,2,2025-11-24,2025-11-24 04:28:00,Ruido anormal,Media,7.35,Inspección
2662,7,8,4,2,2025-11-24,2025-11-24 23:22:00,Sobrecarga,Media,8.55,Operador
2663,20,12,10,2,2025-11-25,2025-11-25 06:36:00,Recalentamiento aceite,Media,4.8,Operador
2664,4,18,2,1,2025-11-25,2025-11-25 14:10:00,Desgaste de engranajes,Baja,2.59,Inspección
2665,3,4,11,2,2025-11-26,2025-11-26 03:57:00,Fuga de aceite,Media,8.41,Monitoreo remoto
2666,6,7,3,1,2025-11-26,2025-11-26 09:50:00,Cortocircuito,Alta,21.96,Operador
2667,1,23,6,2,2025-11-27,2025-11-27 00:04:00,Desbalance,Alta,15.14,Monitoreo remoto
2668,16,3,12,2,2025-11-27,2025-11-27 04:40:00,Fuga de aceite,Alta,22.01,Monitoreo remoto
2669,6,21,3,2,2025-11-27,2025-11-27 06:30:00,Fuga de fluido,Media,8.19,Operador
2670,8,24,5,1,2025-11-27,2025-11-27 10:36:00,Pinchadura,Alta,11.33,Inspección
2671,21,32,13,1,2025-11-27,2025-11-27 12:12:00,Desgaste de broca,Alta,18.29,Operador
2672,12,30,7,2,2025-11-27,2025-11-27 21:11:00,Rotura,Alta,14.74,Operador
2673,10,30,11,2,2025-11-28,2025-11-28 00:05:00,Fractura de diente,Baja,2.74,Operador
2674,11,16,13,2,2025-11-28,2025-11-28 00:57:00,Rotura de cilindro,Alta,16.42,Operador
2675,12,35,9,1,2025-11-28,2025-11-28 10:59:00,Falla de A/C,Alta,15.16,Operador
2676,14,30,15,2,2025-11-28,2025-11-28 19:11:00,Rotura,Media,8.64,Inspección
2677,20,31,5,2,2025-11-28,2025-11-28 20:39:00,Desgaste cuchara,Media,6.4,Monitoreo remoto
2678,9,20,5,2,2025-11-29,2025-11-29 01:58:00,Falla de frenos,Alta,11.55,Operador
2679,6,13,10,2,2025-11-29,2025-11-29 04:23:00,Vibraciones excesivas,Media,7.94,Operador
2680,16,8,4,1,2025-11-29,2025-11-29 15:44:00,Pérdida de señal,Baja,2.81,Operador
2681,7,16,1,1,2025-11-30,2025-11-30 13:35:00,Vibraciones excesivas,Media,5.61,Inspección
2682,16,16,10,2,2025-12-01,2025-12-01 01:23:00,Recalentamiento aceite,Alta,16.19,Inspección
2683,2,9,10,2,2025-12-01,2025-12-01 04:28:00,Falla de arranque,Media,5.22,Operador
2684,15,13,11,1,2025-12-01,2025-12-01 07:02:00,Recalentamiento aceite,Media,5.61,Operador
2685,16,31,11,1,2025-12-01,2025-12-01 07:02:00,Fractura de diente,Media,7.21,Operador
2686,14,12,10,2,2025-12-02,2025-12-02 00:48:00,Rotura de cilindro,Media,5.25,Inspección
2687,19,4,13,2,2025-12-02,2025-12-02 03:24:00,Recalentamiento,Alta,13.59,Operador
2688,16,10,11,2,2025-12-02,2025-12-02 05:33:00,Cortocircuito,Media,7.75,Inspección
2689,9,7,10,1,2025-12-02,2025-12-02 09:12:00,Falla eléctrica,Baja,2.0,Operador
2690,20,34,10,2,2025-12-03,2025-12-03 21:01:00,Rotura,Media,4.22,Monitoreo remoto
2691,1,4,14,2,2025-12-03,2025-12-03 22:01:00,Pérdida de potencia,Alta,18.11,Inspección
